 time            v(clk)          v(D)            v(Dn)           v(Q0)           v(Qn0)          v(Q1)           v(Qn1)          v(Q2)           v(Qn2)          v(Q3)           v(Qn3)         
 1.38315000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.07721661e-07  1.79999996e+00  1.07759292e-07  1.79999996e+00  1.07759276e-07  1.79999996e+00  1.03809667e-07  1.79999988e+00 
 1.38325000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.09251115e-07  1.79999994e+00  1.09288308e-07  1.79999994e+00  1.09288322e-07  1.79999994e+00  1.04908066e-07  1.79999987e+00 
 1.38335000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.07792538e-07  1.79999996e+00  1.07830164e-07  1.79999996e+00  1.07830146e-07  1.79999996e+00  1.03861724e-07  1.79999988e+00 
 1.38345000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.09182161e-07  1.79999994e+00  1.09219359e-07  1.79999994e+00  1.09219375e-07  1.79999994e+00  1.04857442e-07  1.79999987e+00 
 1.38355000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.07859653e-07  1.79999996e+00  1.07897269e-07  1.79999996e+00  1.07897250e-07  1.79999996e+00  1.03910980e-07  1.79999988e+00 
 1.38365000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.09116865e-07  1.79999994e+00  1.09154072e-07  1.79999994e+00  1.09154087e-07  1.79999994e+00  1.04809537e-07  1.79999987e+00 
 1.38375000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.07923203e-07  1.79999996e+00  1.07960813e-07  1.79999996e+00  1.07960795e-07  1.79999996e+00  1.03957598e-07  1.79999988e+00 
 1.38385000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.09055037e-07  1.79999994e+00  1.09092247e-07  1.79999994e+00  1.09092265e-07  1.79999994e+00  1.04764198e-07  1.79999987e+00 
 1.38395000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.07983386e-07  1.79999996e+00  1.08020989e-07  1.79999996e+00  1.08020970e-07  1.79999996e+00  1.04001723e-07  1.79999988e+00 
 1.38405000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08996483e-07  1.79999994e+00  1.09033700e-07  1.79999994e+00  1.09033718e-07  1.79999994e+00  1.04721278e-07  1.79999987e+00 
 1.38415000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08040379e-07  1.79999996e+00  1.08077978e-07  1.79999996e+00  1.08077957e-07  1.79999996e+00  1.04043495e-07  1.79999988e+00 
 1.38425000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08941029e-07  1.79999994e+00  1.08978251e-07  1.79999994e+00  1.08978270e-07  1.79999994e+00  1.04680646e-07  1.79999987e+00 
 1.38435000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08094361e-07  1.79999996e+00  1.08131953e-07  1.79999996e+00  1.08131931e-07  1.79999996e+00  1.04083047e-07  1.79999988e+00 
 1.38445000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08888509e-07  1.79999994e+00  1.08925736e-07  1.79999994e+00  1.08925756e-07  1.79999994e+00  1.04642170e-07  1.79999987e+00 
 1.38455000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08145487e-07  1.79999996e+00  1.08183073e-07  1.79999996e+00  1.08183052e-07  1.79999996e+00  1.04120499e-07  1.79999988e+00 
 1.38465000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08838764e-07  1.79999994e+00  1.08875997e-07  1.79999994e+00  1.08876017e-07  1.79999994e+00  1.04605733e-07  1.79999987e+00 
 1.38475000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08193915e-07  1.79999996e+00  1.08231495e-07  1.79999996e+00  1.08231472e-07  1.79999996e+00  1.04155974e-07  1.79999988e+00 
 1.38485000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08791646e-07  1.79999994e+00  1.08828883e-07  1.79999994e+00  1.08828904e-07  1.79999994e+00  1.04571221e-07  1.79999987e+00 
 1.38495000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08239787e-07  1.79999996e+00  1.08277360e-07  1.79999996e+00  1.08277338e-07  1.79999996e+00  1.04189576e-07  1.79999988e+00 
 1.38505000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08747014e-07  1.79999994e+00  1.08784256e-07  1.79999994e+00  1.08784278e-07  1.79999994e+00  1.04538525e-07  1.79999987e+00 
 1.38515000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08283239e-07  1.79999996e+00  1.08320808e-07  1.79999996e+00  1.08320785e-07  1.79999996e+00  1.04221413e-07  1.79999988e+00 
 1.38525000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08704735e-07  1.79999994e+00  1.08741981e-07  1.79999994e+00  1.08742004e-07  1.79999994e+00  1.04507550e-07  1.79999987e+00 
 1.38535000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08324402e-07  1.79999996e+00  1.08361965e-07  1.79999996e+00  1.08361942e-07  1.79999996e+00  1.04251579e-07  1.79999988e+00 
 1.38545000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08664684e-07  1.79999994e+00  1.08701935e-07  1.79999994e+00  1.08701957e-07  1.79999994e+00  1.04478197e-07  1.79999987e+00 
 1.38555000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08363396e-07  1.79999996e+00  1.08400957e-07  1.79999996e+00  1.08400932e-07  1.79999996e+00  1.04280167e-07  1.79999988e+00 
 1.38565000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08626742e-07  1.79999994e+00  1.08663998e-07  1.79999994e+00  1.08664021e-07  1.79999994e+00  1.04450378e-07  1.79999987e+00 
 1.38575000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08400340e-07  1.79999996e+00  1.08437894e-07  1.79999996e+00  1.08437870e-07  1.79999996e+00  1.04307264e-07  1.79999988e+00 
 1.38585000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08590798e-07  1.79999994e+00  1.08628057e-07  1.79999994e+00  1.08628081e-07  1.79999994e+00  1.04424010e-07  1.79999987e+00 
 1.38595000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08435338e-07  1.79999996e+00  1.08472889e-07  1.79999996e+00  1.08472863e-07  1.79999996e+00  1.04332950e-07  1.79999988e+00 
 1.38605000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08556746e-07  1.79999994e+00  1.08594009e-07  1.79999994e+00  1.08594032e-07  1.79999994e+00  1.04399011e-07  1.79999987e+00 
 1.38615000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08468497e-07  1.79999996e+00  1.08506043e-07  1.79999996e+00  1.08506017e-07  1.79999996e+00  1.04357301e-07  1.79999988e+00 
 1.38625000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08524483e-07  1.79999994e+00  1.08561749e-07  1.79999994e+00  1.08561775e-07  1.79999994e+00  1.04375312e-07  1.79999987e+00 
 1.38635000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08499912e-07  1.79999996e+00  1.08537452e-07  1.79999996e+00  1.08537427e-07  1.79999996e+00  1.04380395e-07  1.79999988e+00 
 1.38645000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08493920e-07  1.79999994e+00  1.08531191e-07  1.79999994e+00  1.08531216e-07  1.79999994e+00  1.04352837e-07  1.79999987e+00 
 1.38655000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08529676e-07  1.79999996e+00  1.08567213e-07  1.79999996e+00  1.08567187e-07  1.79999996e+00  1.04402293e-07  1.79999988e+00 
 1.38665000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08464962e-07  1.79999994e+00  1.08502236e-07  1.79999994e+00  1.08502261e-07  1.79999994e+00  1.04331524e-07  1.79999987e+00 
 1.38675000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08557873e-07  1.79999996e+00  1.08595406e-07  1.79999996e+00  1.08595379e-07  1.79999996e+00  1.04423063e-07  1.79999988e+00 
 1.38685000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08437528e-07  1.79999994e+00  1.08474806e-07  1.79999994e+00  1.08474832e-07  1.79999994e+00  1.04311307e-07  1.79999987e+00 
 1.38695000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08584589e-07  1.79999996e+00  1.08622118e-07  1.79999996e+00  1.08622092e-07  1.79999996e+00  1.04442764e-07  1.79999988e+00 
 1.38705000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08411538e-07  1.79999994e+00  1.08448819e-07  1.79999994e+00  1.08448843e-07  1.79999994e+00  1.04292131e-07  1.79999987e+00 
 1.38715000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08609901e-07  1.79999996e+00  1.08647426e-07  1.79999996e+00  1.08647400e-07  1.79999996e+00  1.04461456e-07  1.79999988e+00 
 1.38725000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08386914e-07  1.79999994e+00  1.08424198e-07  1.79999994e+00  1.08424225e-07  1.79999994e+00  1.04273938e-07  1.79999987e+00 
 1.38735000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08633881e-07  1.79999996e+00  1.08671403e-07  1.79999996e+00  1.08671375e-07  1.79999996e+00  1.04479188e-07  1.79999988e+00 
 1.38745000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08363587e-07  1.79999994e+00  1.08400874e-07  1.79999994e+00  1.08400899e-07  1.79999994e+00  1.04256676e-07  1.79999987e+00 
 1.38755000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08656598e-07  1.79999996e+00  1.08694116e-07  1.79999996e+00  1.08694088e-07  1.79999996e+00  1.04496017e-07  1.79999988e+00 
 1.38765000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08341489e-07  1.79999994e+00  1.08378777e-07  1.79999994e+00  1.08378805e-07  1.79999994e+00  1.04240295e-07  1.79999987e+00 
 1.38775000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08678121e-07  1.79999996e+00  1.08715635e-07  1.79999996e+00  1.08715610e-07  1.79999996e+00  1.04511986e-07  1.79999988e+00 
 1.38785000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08320555e-07  1.79999994e+00  1.08357846e-07  1.79999994e+00  1.08357873e-07  1.79999994e+00  1.04224751e-07  1.79999987e+00 
 1.38795000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08698510e-07  1.79999996e+00  1.08736022e-07  1.79999996e+00  1.08735991e-07  1.79999996e+00  1.04527142e-07  1.79999988e+00 
 1.38805000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08300725e-07  1.79999994e+00  1.08338018e-07  1.79999994e+00  1.08338045e-07  1.79999994e+00  1.04209997e-07  1.79999987e+00 
 1.38815000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08717821e-07  1.79999996e+00  1.08755331e-07  1.79999996e+00  1.08755304e-07  1.79999996e+00  1.04541531e-07  1.79999988e+00 
 1.38825000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08281941e-07  1.79999994e+00  1.08319238e-07  1.79999994e+00  1.08319265e-07  1.79999994e+00  1.04195993e-07  1.79999987e+00 
 1.38835000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08736116e-07  1.79999996e+00  1.08773622e-07  1.79999996e+00  1.08773593e-07  1.79999996e+00  1.04555185e-07  1.79999988e+00 
 1.38845000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08264150e-07  1.79999994e+00  1.08301449e-07  1.79999994e+00  1.08301477e-07  1.79999994e+00  1.04182699e-07  1.79999987e+00 
 1.38855000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08753443e-07  1.79999996e+00  1.08790948e-07  1.79999996e+00  1.08790917e-07  1.79999996e+00  1.04568152e-07  1.79999988e+00 
 1.38865000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08247300e-07  1.79999994e+00  1.08284601e-07  1.79999994e+00  1.08284629e-07  1.79999994e+00  1.04170079e-07  1.79999987e+00 
 1.38875000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08769855e-07  1.79999996e+00  1.08807354e-07  1.79999996e+00  1.08807325e-07  1.79999996e+00  1.04580462e-07  1.79999988e+00 
 1.38885000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08231344e-07  1.79999994e+00  1.08268646e-07  1.79999994e+00  1.08268674e-07  1.79999994e+00  1.04158097e-07  1.79999987e+00 
 1.38895000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08785394e-07  1.79999996e+00  1.08822893e-07  1.79999996e+00  1.08822864e-07  1.79999996e+00  1.04592149e-07  1.79999988e+00 
 1.38905000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08216234e-07  1.79999994e+00  1.08253539e-07  1.79999994e+00  1.08253567e-07  1.79999994e+00  1.04146721e-07  1.79999987e+00 
 1.38915000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08800111e-07  1.79999996e+00  1.08837607e-07  1.79999996e+00  1.08837577e-07  1.79999996e+00  1.04603247e-07  1.79999988e+00 
 1.38925000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08201928e-07  1.79999994e+00  1.08239234e-07  1.79999994e+00  1.08239262e-07  1.79999994e+00  1.04135919e-07  1.79999987e+00 
 1.38935000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08814045e-07  1.79999996e+00  1.08851538e-07  1.79999996e+00  1.08851508e-07  1.79999996e+00  1.04613786e-07  1.79999988e+00 
 1.38945000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08188384e-07  1.79999994e+00  1.08225692e-07  1.79999994e+00  1.08225720e-07  1.79999994e+00  1.04125662e-07  1.79999987e+00 
 1.38955000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08827237e-07  1.79999996e+00  1.08864727e-07  1.79999996e+00  1.08864696e-07  1.79999996e+00  1.04623793e-07  1.79999988e+00 
 1.38965000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08175563e-07  1.79999994e+00  1.08212873e-07  1.79999994e+00  1.08212902e-07  1.79999994e+00  1.04115921e-07  1.79999987e+00 
 1.38975000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08839722e-07  1.79999996e+00  1.08877211e-07  1.79999996e+00  1.08877181e-07  1.79999996e+00  1.04633298e-07  1.79999988e+00 
 1.38985000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08163428e-07  1.79999994e+00  1.08200741e-07  1.79999994e+00  1.08200770e-07  1.79999994e+00  1.04106671e-07  1.79999987e+00 
 1.38995000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08851540e-07  1.79999996e+00  1.08889027e-07  1.79999996e+00  1.08888996e-07  1.79999996e+00  1.04642324e-07  1.79999988e+00 
 1.39005000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08151947e-07  1.79999994e+00  1.08189259e-07  1.79999994e+00  1.08189289e-07  1.79999994e+00  1.04097887e-07  1.79999987e+00 
 1.39015000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08862723e-07  1.79999996e+00  1.08900208e-07  1.79999996e+00  1.08900177e-07  1.79999996e+00  1.04650898e-07  1.79999988e+00 
 1.39025000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08141080e-07  1.79999994e+00  1.08178396e-07  1.79999994e+00  1.08178423e-07  1.79999994e+00  1.04089547e-07  1.79999987e+00 
 1.39035000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08873304e-07  1.79999996e+00  1.08910785e-07  1.79999996e+00  1.08910755e-07  1.79999996e+00  1.04659040e-07  1.79999988e+00 
 1.39045000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08130803e-07  1.79999994e+00  1.08168119e-07  1.79999994e+00  1.08168149e-07  1.79999994e+00  1.04081624e-07  1.79999987e+00 
 1.39055000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08883314e-07  1.79999996e+00  1.08920792e-07  1.79999996e+00  1.08920762e-07  1.79999996e+00  1.04666771e-07  1.79999988e+00 
 1.39065000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08121083e-07  1.79999994e+00  1.08158401e-07  1.79999994e+00  1.08158429e-07  1.79999994e+00  1.04074101e-07  1.79999987e+00 
 1.39075000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08892778e-07  1.79999996e+00  1.08930257e-07  1.79999996e+00  1.08930225e-07  1.79999996e+00  1.04674115e-07  1.79999988e+00 
 1.39085000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08111892e-07  1.79999994e+00  1.08149211e-07  1.79999994e+00  1.08149240e-07  1.79999994e+00  1.04066957e-07  1.79999987e+00 
 1.39095000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08901729e-07  1.79999996e+00  1.08939205e-07  1.79999996e+00  1.08939174e-07  1.79999996e+00  1.04681089e-07  1.79999988e+00 
 1.39105000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08103202e-07  1.79999994e+00  1.08140522e-07  1.79999994e+00  1.08140552e-07  1.79999994e+00  1.04060174e-07  1.79999987e+00 
 1.39115000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08910189e-07  1.79999996e+00  1.08947662e-07  1.79999996e+00  1.08947632e-07  1.79999996e+00  1.04687713e-07  1.79999988e+00 
 1.39125000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08094991e-07  1.79999994e+00  1.08132312e-07  1.79999994e+00  1.08132342e-07  1.79999994e+00  1.04053732e-07  1.79999987e+00 
 1.39135000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08918185e-07  1.79999996e+00  1.08955659e-07  1.79999996e+00  1.08955627e-07  1.79999996e+00  1.04694002e-07  1.79999988e+00 
 1.39145000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08087233e-07  1.79999994e+00  1.08124555e-07  1.79999994e+00  1.08124585e-07  1.79999994e+00  1.04047616e-07  1.79999987e+00 
 1.39155000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08925739e-07  1.79999996e+00  1.08963211e-07  1.79999996e+00  1.08963179e-07  1.79999996e+00  1.04699973e-07  1.79999988e+00 
 1.39165000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08079905e-07  1.79999994e+00  1.08117228e-07  1.79999994e+00  1.08117258e-07  1.79999994e+00  1.04041811e-07  1.79999987e+00 
 1.39175000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08932873e-07  1.79999996e+00  1.08970342e-07  1.79999996e+00  1.08970310e-07  1.79999996e+00  1.04705645e-07  1.79999988e+00 
 1.39185000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08072985e-07  1.79999994e+00  1.08110309e-07  1.79999994e+00  1.08110339e-07  1.79999994e+00  1.04036299e-07  1.79999987e+00 
 1.39195000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08939609e-07  1.79999996e+00  1.08977076e-07  1.79999996e+00  1.08977045e-07  1.79999996e+00  1.04711026e-07  1.79999988e+00 
 1.39205000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08066455e-07  1.79999994e+00  1.08103779e-07  1.79999994e+00  1.08103810e-07  1.79999994e+00  1.04031066e-07  1.79999987e+00 
 1.39215000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08945966e-07  1.79999996e+00  1.08983432e-07  1.79999996e+00  1.08983401e-07  1.79999996e+00  1.04716136e-07  1.79999988e+00 
 1.39225000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08060293e-07  1.79999994e+00  1.08097620e-07  1.79999994e+00  1.08097649e-07  1.79999994e+00  1.04026101e-07  1.79999987e+00 
 1.39235000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08951963e-07  1.79999996e+00  1.08989429e-07  1.79999996e+00  1.08989395e-07  1.79999996e+00  1.04720987e-07  1.79999988e+00 
 1.39245000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08054482e-07  1.79999994e+00  1.08091809e-07  1.79999994e+00  1.08091839e-07  1.79999994e+00  1.04021390e-07  1.79999987e+00 
 1.39255000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08957619e-07  1.79999996e+00  1.08995082e-07  1.79999996e+00  1.08995051e-07  1.79999996e+00  1.04725589e-07  1.79999988e+00 
 1.39265000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08049005e-07  1.79999994e+00  1.08086333e-07  1.79999994e+00  1.08086363e-07  1.79999994e+00  1.04016918e-07  1.79999987e+00 
 1.39275000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08962949e-07  1.79999996e+00  1.09000411e-07  1.79999996e+00  1.09000380e-07  1.79999996e+00  1.04729955e-07  1.79999988e+00 
 1.39285000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08043845e-07  1.79999994e+00  1.08081172e-07  1.79999994e+00  1.08081202e-07  1.79999994e+00  1.04012677e-07  1.79999987e+00 
 1.39295000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08967970e-07  1.79999996e+00  1.09005432e-07  1.79999996e+00  1.09005399e-07  1.79999996e+00  1.04734099e-07  1.79999988e+00 
 1.39305000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08038985e-07  1.79999994e+00  1.08076313e-07  1.79999994e+00  1.08076343e-07  1.79999994e+00  1.04008657e-07  1.79999987e+00 
 1.39315000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08972699e-07  1.79999996e+00  1.09010157e-07  1.79999996e+00  1.09010126e-07  1.79999996e+00  1.04738027e-07  1.79999988e+00 
 1.39325000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08034412e-07  1.79999994e+00  1.08071741e-07  1.79999994e+00  1.08071771e-07  1.79999994e+00  1.04004844e-07  1.79999987e+00 
 1.39335000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08977147e-07  1.79999996e+00  1.09014605e-07  1.79999996e+00  1.09014574e-07  1.79999996e+00  1.04741753e-07  1.79999988e+00 
 1.39345000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08030111e-07  1.79999994e+00  1.08067441e-07  1.79999994e+00  1.08067470e-07  1.79999994e+00  1.04001229e-07  1.79999987e+00 
 1.39355000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08981331e-07  1.79999996e+00  1.09018787e-07  1.79999996e+00  1.09018755e-07  1.79999996e+00  1.04745283e-07  1.79999988e+00 
 1.39365000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08026070e-07  1.79999994e+00  1.08063399e-07  1.79999994e+00  1.08063430e-07  1.79999994e+00  1.03997804e-07  1.79999987e+00 
 1.39375000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08985262e-07  1.79999996e+00  1.09022717e-07  1.79999996e+00  1.09022685e-07  1.79999996e+00  1.04748629e-07  1.79999988e+00 
 1.39385000e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08022272e-07  1.79999994e+00  1.08059604e-07  1.79999994e+00  1.08059634e-07  1.79999994e+00  1.03994559e-07  1.79999987e+00 
